user,business_id,business_name,address,city,state,postal_code,stars,hyperlink,Model
Anonymous,4bUlCt67kP42CK9sVujFCw,Kaffir Thai,16 E Broad St,Palmyra,NJ,8065.0,4.0,https://storage.googleapis.com/2024capstone51/photos/GNiVJHiHaXohAzrsEKyMjQ.jpg,Popularity Model
Anonymous,IhtoO_V7a9iNOew2cszvZQ,Nori Sushi,1636 South St,Philadelphia,PA,19146.0,4.0,https://storage.googleapis.com/2024capstone51/photos/bvNrsvAd8U6kUIq8_h17_A.jpg,Popularity Model
Anonymous,bomWt45sZoEe7P5L5I5SgA,Mikado Japanese Restaurant,2320 Marlton Pike W,Cherry Hill,NJ,8002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/UxhDSWT_qPtdR0w3qpd5oA.jpg,Popularity Model
Anonymous,GSIkkoILkDSoM857RyWiMg,Rising Sun Inn,898 Allentown Rd,Telford,PA,18969.0,4.0,https://storage.googleapis.com/2024capstone51/photos/7GoiF7hzjdr-p52Beu0wfA.jpg,Popularity Model
Anonymous,w_B0phzyFXPmeiVlzQrq6A,Cantina Feliz,424 S Bethlehem Pike,Fort Washington,PA,19034.0,4.0,https://storage.googleapis.com/2024capstone51/photos/eCg8z60qY8ZBEG9gikQFWA.jpg,Popularity Model
Anonymous,E5oa5ubbMvA1Ooypvis7jA,Sushi House,"101 E Moreland Rd, Ste K",Willow Grove,PA,19090.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,USskWtGN3NmR3CRRaMX5IA,Juanita's Mexican Cuisine,517 Howard St,Riverton,NJ,8077.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,vtSisxaozZ7HWpBl_W7VaQ,Time,1315 Sansom St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/lZhO_oA6JH6e5CSiBEUOjg.jpg,Popularity Model
Anonymous,hX_8ZUmIqWFWzjdiPrf23w,Termini Bros Bakery,1523 S 8th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/t9Jnjkju6iIuq_95N7LwJQ.jpg,Popularity Model
Anonymous,dbn2SoD5uPG15Yd4UcmEzA,Mission BBQ,120 Village Dr,King of Prussia,PA,19406.0,4.5,https://storage.googleapis.com/2024capstone51/photos/L44pKbLMUSnuIzcOQoNmpg.jpg,Popularity Model
Anonymous,_357-ycTGX1t0Pla4ShVAA,Thai Terrace Cuisine,444 Hurffville-Cross Keys Rd,Sewell,NJ,8080.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0t9XOtUKlVQkv107oEeDWw.jpg,Popularity Model
Anonymous,y4VFp6qk_EFgNy9yKFlj3Q,Moustaki Authentic Gyros,161 N 21st St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZWMPZZYY-FAfXZ0dfMod3A.jpg,Popularity Model
Anonymous,I8jEXBlwrYP3mCDRaE_tPw,Tellez Marella Diner,1250 Bethlehem Pike,Hatfield,PA,19440.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,q9AIbLUvAEnkYzg_H1KrPA,Byrsa Bistro - Glen Mills,128 Glen Mills Rd,Glen Mills,PA,19342.0,4.5,https://storage.googleapis.com/2024capstone51/photos/iQNwioaKPju6V2Apkw3-6Q.jpg,Popularity Model
Anonymous,jChBkBfOg2dsMV1atEaxgw,Vietnam Cafe,179 Penn Ave,Telford,PA,18969.0,4.5,https://storage.googleapis.com/2024capstone51/photos/KM4NnDBb4xhCGVIhgZew0w.jpg,Popularity Model
Anonymous,RuPk-ScXo4ycpdnAkpfoNg,Mr Sushi All You Can Eat,2117 Marlton Pike W,Cherry Hill,NJ,8002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/sG30kpBOoQAN7ECzrvq48Q.jpg,Popularity Model
Anonymous,B2u8anybTXox0SiUOqIAfg,Jules Thin Crust,"1460 Bethlehem Pike, Ste 115",North Wales,PA,19454.0,4.0,https://storage.googleapis.com/2024capstone51/photos/hZ57-pSJFwtUJS-cU-GZoA.jpg,Popularity Model
Anonymous,NEa3QfKlbLI-BFh9_DCPzw,Chewy's Food Truck,,Philadelphia,PA,19104.0,4.5,https://storage.googleapis.com/2024capstone51/photos/EPn03BD3HDnipba_uJyEPg.jpg,Popularity Model
Anonymous,eAShb5FJSTdx4wsGHT_6SQ,Li Beirut,619 W Collings Ave,Collingswood,NJ,8107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/w6pIepOhngEH1B81DWGnXg.jpg,Popularity Model
Anonymous,oWc4FpCA2Qw3x6KP3gkcig,Taqueria El Mariachi,109 S Olden Ave,Trenton,NJ,8609.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,iANE0gtS_Vpb7BJ_2mEi_Q,Brick & Brew,31 E Eagle Rd,Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jq83DNBwR78IObgcCoAL-w.jpg,Popularity Model
Anonymous,RL1mug4X2HghyPZwkd8lSA,Midnight Iris,1708 Lombard St,Philadelphia,PA,19146.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,8n_BlTxfALO08FWdb6Tnbg,Pholosophy,226 Haverford Ave,Narberth,PA,19072.0,4.0,https://storage.googleapis.com/2024capstone51/photos/gYKkeylBCs90YT84l9Ymtw.jpg,Popularity Model
Anonymous,LI1pBFuAuen2hD2a5rilug,Torbert Street Social,305 Torbert St,Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/WVRpo3sBnCr3or3o7VoWNA.jpg,Popularity Model
Anonymous,8P8HIysyyGbG8_94cG1Jyg,Entree BYOB,1608 South St,Philadelphia,PA,19146.0,4.5,https://storage.googleapis.com/2024capstone51/photos/PQC4aocWTfCxHyyC8Gbd7w.jpg,Popularity Model
Anonymous,rKggQN5KT6AtOlmuJ8NAZQ,Cook and Shaker,2301 E Albert St,Philadelphia,PA,19125.0,4.5,https://storage.googleapis.com/2024capstone51/photos/8IYezGv7itKV8aWipu-3IA.jpg,Popularity Model
Anonymous,BHTpjNMdeja_cg9pRnRBOA,Kid Shelleen's Charcoal House & Saloon,1801 W 14th St,Wilmington,DE,19806.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,D5yLAET1cRsVEEGxtIeRmQ,Taormina's Pizza & Pasta,880 Jacksonville Rd,Ivyland,PA,18974.0,4.0,https://storage.googleapis.com/2024capstone51/photos/wxxtVl6I0wibklqIRk8QHQ.jpg,Popularity Model
Anonymous,cSaoPFiZUzaTgnxM91KgXg,All The Way Live,6108 Germantown Ave,Philadelphia,PA,19144.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ShBKH9UldQmPcm3WJMPHtg.jpg,Popularity Model
Anonymous,g3xvwZPyW95KThnc7tN79w,Hajimaru Fishtown,200 E Girard Ave,Philadelphia,PA,19125.0,4.5,https://storage.googleapis.com/2024capstone51/photos/bdsq6DFc9u2S7mnxvVxQfw.jpg,Popularity Model
Anonymous,422ajFSyytck5b5x63Umdg,Richboro Coffee,"130 Almshouse Rd, Ste 205",Richboro,PA,18954.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,p-MSh95si_sDdih94gyKuw,Forsythia,233 Chestnut St,Philadelphia,PA,19106.0,4.5,https://storage.googleapis.com/2024capstone51/photos/RGoB1kQfEOfX9XkZyQLMYw.jpg,Popularity Model
Anonymous,N_6lpdW1jhAx1EVcHJPK5g,Franky Bradley's,1320 Chancellor St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/7z-lf0XgLgK6gFTElIU5-A.jpg,Popularity Model
Anonymous,4ZdRHmtb-9DETE0YJ9g4kw,Buen Provecho,1701 Hamilton Ave,Hamilton,NJ,8619.0,4.5,https://storage.googleapis.com/2024capstone51/photos/hEvrv8cKDOnDYJZFr0k4Ng.jpg,Popularity Model
Anonymous,zZQ8Hu2c8hqsJ0Xti20HAw,Freddy's Restaurant,3200 Westfield Ave,Camden,NJ,8105.0,4.5,https://storage.googleapis.com/2024capstone51/photos/fcd0ImgIDThAv4jxihkluw.jpg,Popularity Model
Anonymous,rJSLcfePsO1pdNMnauXg8A,Kansai Japanese Cuisine,1822 Spring Garden St,Philadelphia,PA,19130.0,4.0,https://storage.googleapis.com/2024capstone51/photos/alufytz9PN-LRQMJgwIcxw.jpg,Popularity Model
Anonymous,sL_JrM7Llw5arZh0-JxZ2g,Zoup!,4715 Kirkwood Hwy,Wilmington,DE,19808.0,4.5,https://storage.googleapis.com/2024capstone51/photos/kLyCLPQRhbIX2z1fQepPlQ.jpg,Popularity Model
Anonymous,FD7gMovIYQmhdn23Iq91zQ,Lorenzo & Sons Pizza,305 S St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/zvMVfX6DIqy0NsC2gVhoQg.jpg,Popularity Model
Anonymous,oZXf53yjY7i-1tUHxSLayg,Shaking Seafood,243 S 10th St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,ECdN2iDRS9ZhGnR0C3rgUQ,Swedesboro Diner,1975 Kings Hwy,Swedesboro,NJ,8085.0,4.0,https://storage.googleapis.com/2024capstone51/photos/T6XMxkgArAb0IDO9e_DCiQ.jpg,Popularity Model
Anonymous,Ds8E5RPjm2UHUemXJVTs3w,DECO,111 W 10th St,Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/TXTTRSqF1XO63V--6eNSjg.jpg,Popularity Model
Anonymous,DTv2J5HBWEdIm9NSwsiFbQ,Aman's Indian Bistro,3326 Limekiln Pike,Chalfont,PA,18914.0,4.0,https://storage.googleapis.com/2024capstone51/photos/AxH8o49JL2eVwb4ZITF35g.jpg,Popularity Model
Anonymous,1RUStfReoIm_8NzWXKSbCA,Lou Bird's,500 S 20th St,Philadelphia,PA,19146.0,4.0,https://storage.googleapis.com/2024capstone51/photos/RknPDzuvLli_C3hgl_jAjQ.jpg,Popularity Model
Anonymous,b80SzFYXnTAFc7-Bs-rqsA,Wister's Barbecue Formerly Smoke Daddy's,321 W Main St,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,dj7xzPvmibMFv4zVOe3bLA,Angelo's Italian Kitchen,1144 Horsham Rd,Ambler,PA,19002.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,MxwBFQoTbNUiyv0NF9KqKw,Marathon Pizza,125 Leverington Ave,Philadelphia,PA,19127.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jo5C5n4PRdpQprDjDd6_0A.jpg,Popularity Model
Anonymous,pTy5tFm9y8uzMjXhjWweFA,Mr Joe's Cafe,1514 S 8th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,6yViIhBe4Qd60a-GCDbm5w,Ambler Pizza,1125 S Bethlehem Pike,Ambler,PA,19002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/IWjL0lrDXjtIgKY2pCLdHg.jpg,Popularity Model
Anonymous,0-7N3z_cb3Z1xMGDrbez6w,Le Virtu,1927 E Passyunk Ave,Philadelphia,PA,19148.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Ya_eiRJCnvxHgdfGt_TiVg.jpg,Popularity Model
Anonymous,xb5NsCqvQw2uE5HoQyDr0g,Stock's Bakery,2614 E Lehigh Ave,Philadelphia,PA,19125.0,4.5,https://storage.googleapis.com/2024capstone51/photos/X_st8xrbj_-13ZRik1c6ew.jpg,Popularity Model
Anonymous,JjYmXia9-Dy0tGqI088Hfg,La Cabra Brewing,642 Lancaster Ave,Berwyn,PA,19312.0,4.5,https://storage.googleapis.com/2024capstone51/photos/3TibpPOCuBhn1zHojZyaWA.jpg,Popularity Model
Anonymous,qtyNbCXut-RQnnEQNJ9UzA,Desi Chaat House,501 S 42nd St,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/dy8s9hxBP9Z6x__Mc6g9Gw.jpg,Popularity Model
Anonymous,tVELQMCI0485CPvgtTlMDA,Duck Donuts King Of Prussia,"201 Main St, Ste 160",King of Prussia,PA,19406.0,4.5,https://storage.googleapis.com/2024capstone51/photos/rdEGoS5IXgzXqdfkiDP8wA.jpg,Popularity Model
Anonymous,Bq69zDUTbBrfmtB9OBH9uA,Grumpy's Handcarved Sandwiches,137 E High St,Pottstown,PA,19464.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,EX-ioSwVMafEBVt-xIzcxA,Ristorante Gennaro,4600 Pennell Rd,Aston,PA,19014.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,KR-Pb1-fxE9TrZijQWH0Qg,Magic Carpet Foods,36th & Spruce St,Philadelphia,PA,19104.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,Ha6_3VTMlnc88g1anzplhQ,Laspada's Original Steaks and Hoagies,"391 Wilmington West Chester Pike, Ste 13",Glen Mills,PA,19342.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,X-sCb_2Q46W5H2wbXmlK1w,Atiya Ola's Spirit First Foods,310 S 48th St,Philadelphia,PA,19143.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,g1phwUfq_-S8ZYTRqoG6iw,Il Fiore Restaurant,693-695 Haddon Ave,Collingswood,NJ,8108.0,4.0,https://storage.googleapis.com/2024capstone51/photos/SxAq0OYw6KGe6RLWrHtXjQ.jpg,Popularity Model
Anonymous,Vd0YOj5GVv-Nxeo06HCfjA,Rival Bros Coffee,1100 Tasker St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/fp5gCiM7VLTqy9I6T8nlSg.jpg,Popularity Model
Anonymous,aq5Y8xr0pwrwRI9yL4KgoA,Golden Dawn Diner,4387 Rt 130,Burlington,NJ,8016.0,4.0,https://storage.googleapis.com/2024capstone51/photos/XP7Dz1XB3SgBXOAVIiUnsA.jpg,Popularity Model
Anonymous,-nIXhxPvxST6bTuj9jo1UQ,DaMò Pasta Lab,105 S 12th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/3fuZ7Gxxu_8gA9x7Qp_TNg.jpg,Popularity Model
Anonymous,4wq9bzoCe3Mh0cPbYH1eDg,Max's Steaks,3653 Germantown Ave,Philadelphia,PA,19140.0,4.0,https://storage.googleapis.com/2024capstone51/photos/OxZIWZR_kyLThl1e8y59vg.jpg,Popularity Model
Anonymous,pBCTFeShTC-vpgJK9peiwQ,Italiana's Pizza,575 Chester Pike,Prospect Park,PA,19076.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,B5E5Eyfins922mHx_bv3DQ,Slice It Up Pizza and Catering,925 E Darby Rd,Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,zeG4Jb_ORGiqnGmcww_a4w,La Llorona Cantina,1551 W Passyunk Ave,Philadelphia,PA,19145.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,HI5ldaAiOYY-ii5LsgARug,The Grill  Smuckers,51 N 12th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,d3Mo1nrFbiOPa1_8xs4YHg,Mac Mart Food Truck,104 S 18th St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/iBos5cZ_TJUoEOvyLiPb_A.jpg,Popularity Model
Anonymous,LCxZ5RkXU9pQvKLInTLCrQ,Car-Mira's Deli,3240 Chichester Ave,Boothwyn,PA,19061.0,4.5,https://storage.googleapis.com/2024capstone51/photos/iszrTm41x4-BRBsPuI_Fxw.jpg,Popularity Model
Anonymous,un0xxX785wfQfprryh0TjQ,Lucky's Last Chance,4421 Main St,Philadelphia,PA,19127.0,4.5,https://storage.googleapis.com/2024capstone51/photos/W38Z-JcsBRPgThK09vkd6A.jpg,Popularity Model
Anonymous,AmYpyArIwjZVnJLRPXEpLw,Amma's South Indian Cuisine,"700 Haddonfield Berlin Rd Eagle Plz, Ste 36",Voorhees Township,NJ,8043.0,4.0,https://storage.googleapis.com/2024capstone51/photos/3yRHDkVvCFYLJ7bZkLx-Ig.jpg,Popularity Model
Anonymous,96rO1FojhcEPOkAo2uzv7A,Two Fish BYOB,34 Trading Post Way,Medford Lakes,NJ,8055.0,4.5,https://storage.googleapis.com/2024capstone51/photos/o2CiQff7v28goOnZoCh2SQ.jpg,Popularity Model
Anonymous,RGcA2uLAS2fcYCLmQf-aWw,Paradise Pizza,132 W Browning Rd,Bellmawr,NJ,8031.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,Xkdu_37aNqJxilh9XQSmEA,The Rook Manayunk,4001 Cresson St,Philadelphia,PA,19127.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Top5sgfX3SVIXKKpGeOQnQ.jpg,Popularity Model
Anonymous,Mwc3n5Psw9wRaQ22vZWDYQ,Bar Hygge,1720 Fairmount Ave,Philadelphia,PA,19130.0,4.5,https://storage.googleapis.com/2024capstone51/photos/slWkWMzvcSu9OK6VIeoERw.jpg,Popularity Model
Anonymous,-cGIFBCZWk9YgMWgHRaHrQ,Silk Cuisine,654 W Lancaster Ave,Bryn Mawr,PA,19010.0,4.0,https://storage.googleapis.com/2024capstone51/photos/9D-LuHuHx2vXQjWwwbS26w.jpg,Popularity Model
Anonymous,G2oWC7vWPTiTZt--0bUMzA,Kalaya,764 S 9th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/vNCxF2yMzrVootYIgRPNWw.jpg,Popularity Model
Anonymous,o45O8DI0MJXYsHnoIkP0jg,D'jakarta Cafe,1540 W Ritner St,Philadelphia,PA,19145.0,4.5,https://storage.googleapis.com/2024capstone51/photos/xoBDLapR46QPi0bdT6qQwQ.jpg,Popularity Model
Anonymous,e64AwwaK8zwczBLgHYZU0Q,"Old School Burgers, Dogs & Shakes",1135 York Rd,Willow Grove,PA,19090.0,4.5,https://storage.googleapis.com/2024capstone51/photos/jGTDhIk5ic2afVWG60_EMA.jpg,Popularity Model
Anonymous,cjGcc6E32U5DAMG_bScclg,Tre Fratelli,17 Summit Square Ctr,Langhorne,PA,19047.0,4.0,https://storage.googleapis.com/2024capstone51/photos/FLgjefL9m8KvxNtwo44waQ.jpg,Popularity Model
Anonymous,HEtk9ycAlpSOYkVzyKRzMA,Blue Danube Restaurant,538 Adeline St,Trenton,NJ,8611.0,4.5,https://storage.googleapis.com/2024capstone51/photos/TrjYMBVjRxjF7xd7d84UjQ.jpg,Popularity Model
Anonymous,yMeC2ltA33lJ-nBIQP4sJQ,Tre Famiglia,403 N Haddon Ave,Haddonfield,NJ,8033.0,4.0,https://storage.googleapis.com/2024capstone51/photos/yjY9443ZhTNUkEchZRw-5g.jpg,Popularity Model
Anonymous,fNrIpFcGr8-lMgTQJLRayQ,Dim Sum Factory - Horsham,303 Horsham Rd,Horsham,PA,19044.0,4.0,https://storage.googleapis.com/2024capstone51/photos/RoMBeHY9Wvbq9KxBuuVdxg.jpg,Popularity Model
Anonymous,jSD59rebwOrq80hbQNXfBQ,Bamboo Bistro,333 Dartmouth Ave,Swarthmore,PA,19081.0,4.0,https://storage.googleapis.com/2024capstone51/photos/DBVwSiS9ZFA7Eh1bS25ZpA.jpg,Popularity Model
Anonymous,VdJ2Ln27tfM258MaT_qIXw,Bernie's Pretzel Bakery,500 E Providence Rd,Aldan,PA,19018.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,55gCXlWDDCdttR3yRss1xw,The Rittenhouse Hotel,210 W Rittenhouse Sq,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,DKRssfE83bAnqHvwXK5DqA,Randazzo's Pizzeria,1826 S St,Philadelphia,PA,19146.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0VxCcnBbZxLUfk5FqH96HA.jpg,Popularity Model
Anonymous,WoDFTyLtU3RhHPx-7GhQyA,CAVA,1713 Chestnut St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/nSNchnRHbXa066PVDZgKJA.jpg,Popularity Model
Anonymous,OLSFUxfRCjLNPi49yOOrsQ,Rayaki - Cherry Hill,404 Marlton Pike E,Cherry Hill,NJ,8034.0,4.0,https://storage.googleapis.com/2024capstone51/photos/kCT_NP9EZWh2B7dxP0L3Vw.jpg,Popularity Model
Anonymous,q4AxwoWQs6rk2nkWJuYZIA,Triangle Tavern,1338 S 10th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/u85hfBsrbXBC7bcYxAfbhw.jpg,Popularity Model
Anonymous,WCNd0M_-1uJNpHP14nQ8og,Ota-Ya Japanese Restaurant,10 Cambridge Ln,Newtown,PA,18940.0,4.0,https://storage.googleapis.com/2024capstone51/photos/WpTqCVgZDxXoSA3MC_831Q.jpg,Popularity Model
Anonymous,gr5eG2ciS_6M-brZVQ-KEA,Kabobi,10600 Roosevelt Blvd,Philadelphia,PA,19116.0,4.0,https://storage.googleapis.com/2024capstone51/photos/hfpC9O5R2RhmxsfL-_AgzA.jpg,Popularity Model
Anonymous,XFfuR-F1_wDbcf8xo2DVPw,Dae Bak,"1016 Race St, Fl 2",Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/loqkM14cV46chEXejag59Q.jpg,Popularity Model
Anonymous,h0jLNrV28BX3AC6yHaN2Kw,Cacciatori Pizza & Pasta,108 Louviers Dr,Newark,DE,19711.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,DTbKzkWQGWJsHvhE6OcUFw,Little Pete's Restaurant,2401 Pennsylvania Ave,Philadelphia,PA,19130.0,4.0,https://storage.googleapis.com/2024capstone51/photos/3Vwk8i-CItIMUHo7Eh7OBw.jpg,Popularity Model
Anonymous,aMyLjP8kcNGG2oPyQc04Ow,Bistro Di Marino,415 Egg Harbor Rd,Sewell,NJ,8080.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,yKbRgJHpnrbPL6TlLxv6sw,Casa Nostra,320 Evesboro Medford Rd,Marlton,NJ,8053.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,mYYy0lS2TkzhPtLNP-Fbgg,Annamarie's Place,347 Main St,Royersford,PA,19468.0,4.5,https://storage.googleapis.com/2024capstone51/photos/lWACS7rg5g1RLCkf8c9cEw.jpg,Popularity Model
Anonymous,NJe5fkia_63rdKXRdJlmkA,Chatayee Thai,1227 Walnut St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/QP00ETOyLBHqo5-qsRe0Iw.jpg,Popularity Model
Anonymous,wmJ5jgKUkPqXfEKTNkqI7g,Little Anthony's Pizza & Grille,1837 E Lincoln Hwy,Coatesville,PA,19320.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,99e7bysta1myyrQogFEWUQ,Dock Street Brewery,701 S 50th St,Philadelphia,PA,19143.0,4.0,https://storage.googleapis.com/2024capstone51/photos/LdWhIhf3j-Vz7BgO7yULNg.jpg,Popularity Model
Anonymous,ZaESV9fyncc1OeRqBXu7zw,Bo Ne Restaurant,547 N Broad St,Woodbury,NJ,8096.0,4.5,https://storage.googleapis.com/2024capstone51/photos/alcC1x3D9BJEv5t_Kb_JPA.jpg,Popularity Model
Anonymous,vVzpVi1nvOqeuDInZ6UPfw,Nourish by MAMA,34 East State St,Doylestown,PA,18901.0,4.5,https://storage.googleapis.com/2024capstone51/photos/bGUpHTCGtsyvnTRuP_kgkA.jpg,Popularity Model
Anonymous,5JL8jiVHLGqdOSShrAgBnQ,Ploy Siam,897 Rancocas Mt Holly Rd,Westampton,NJ,8060.0,4.5,https://storage.googleapis.com/2024capstone51/photos/WdZMZ5UNEKk2aybpuBb1ig.jpg,Popularity Model
Anonymous,5AwQnUJKugSSv_TekCzORg,Nam Phuong Bistro,43 Cricket Ave,Ardmore,PA,19003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/3SCLtMyrA9OxKzLC4s4zWg.jpg,Popularity Model
Anonymous,yGExjeJQOD4yZ3-bbmX9Tw,Phil's Deli And Market,2079 NJ Rte 70 E,Cherry Hill,NJ,8003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/uyUoAryupueJSOD3vNZ4LA.jpg,Popularity Model
Anonymous,S1YtjvdWXtgWXbgN1ZEy8g,The Naked Olive,759 W Cypress St,Kennett Square,PA,19348.0,5.0,https://storage.googleapis.com/2024capstone51/photos/ZmyskmULo4bz5b2ik63HAg.jpg,Popularity Model
Anonymous,0s-BXJhYQc_mLFjHD4Xbww,Terrain At Styers,914 Baltimore Pike,Glen Mills,PA,19342.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,hxh1ongobphqXq30V13ukg,Bottle Bar East,1308 Frankford Ave,Philadelphia,PA,19125.0,4.0,https://storage.googleapis.com/2024capstone51/photos/debsEKwGcLc6xfI5llUHrA.jpg,Popularity Model
Anonymous,1LQipKM90ih4RcK2LxnB5w,Veekoo,564 Lancaster Ave,Berwyn,PA,19312.0,4.0,https://storage.googleapis.com/2024capstone51/photos/SGiVyJy2IE5sMFS0ShLiwg.jpg,Popularity Model
Anonymous,rC5S4DARymfyEgnDok3vKw,Autana Authentic Venezuelan Food,6 Station Rd,Ardmore,PA,19003.0,5.0,https://storage.googleapis.com/2024capstone51/photos/hb-3tG7L1Z337TkAKLzRFw.jpg,Popularity Model
Anonymous,9A8AuBfUNyWdQRTRjIlpzA,Skippack Village Italian Market,4101 Skippack Pike,Skippack Village,PA,19474.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,uPQVKBptNqOxiYfXQyFxwA,Kimberton Whole Foods - Kimberton,2140 Kimberton Rd,Phoenixville,PA,19460.0,4.5,https://storage.googleapis.com/2024capstone51/photos/EKX2YihJ4LMTOWHc51jV7Q.jpg,Popularity Model
Anonymous,laXWQMgAW2kUfAH7Y-xH8w,Sarcone’s Bakery,758 S 9th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/G3RXxMySwJn56e0lYfgZuw.jpg,Popularity Model
Anonymous,lYcLhUkVU8HSm-5hAUKzbw,Filomena Lakeview,1738 Cooper St,Woodbury,NJ,8096.0,4.0,https://storage.googleapis.com/2024capstone51/photos/SYts_1GX-XoUGkpv_ZACxA.jpg,Popularity Model
Anonymous,ICYYwP4UkgfKdm-2WUeuFA,Mil-Lee's Luv-Inn,75 S Main St,Yardley,PA,19067.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,CCeUPUSWxYqUB_qtkGi2Lg,The Inn At Barley Sheaf Farm,5281 York Rd,Holicong,PA,18928.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
