business_id,name,address,city,state,postal_code,stars,hyperlink,Model
WixiQugMjFgCF_MBN8YSzg,Smoked and Chopped,3300 Fairmount Ave,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QU90vs29mVNddpZKxOd7hg.jpg,New Content
c0knN2GfCb8sde71S4ln2Q,Little Morocco,"1431 W Passyunk Ave, 1f",Philadelphia,PA,19145.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
5JeVyKa5BKdxRtQjVhyWIA,China One,"350 Scarlet Rd, Ste 17",Kennett Square,PA,19348.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
9yhny3ODCDOAmMrNIOGJtg,Wawa,1244 Bristol Pk,Morrisville,PA,19067.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
_nAia3uEN704zIbutl2A9A,Bei Jing,7101 B Marshall Rd,Upper Darby,PA,19082.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
SmoEzF8pka2rCG_HgE21zw,Dunkin',10050 Roosevelt Blvd,Philadelphia,PA,19116.0,2.5,https://storage.googleapis.com/2024capstone51/photos/yTDrzq4OVALpt520ERsK9w.jpg,New Content
EnS65S7FVGX_JOCieJL7uA,Curry Leaf Indian Cuisine 2,18 Berlin Rd,Clementon,NJ,8021.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Lzr8IoK238REMZ-hG3cCDg.jpg,New Content
oaQvTZjPJLN9OmQ8QOzO6A,Springfield Pizza,156 Saxer Ave,Springfield,PA,19064.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Hx7GFPYqTL6Ws11UJZZwBQ,Wawa,1083 East Lancaster Ave,Downingtown,PA,19335.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
iQ4X94AQ9-Mj-ZiGwvEhdw,Dairy Queen,538 Kimberton Rd,Phoenixville,PA,19460.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
FLxLJ4DzXRgsQSUpwe5Q1g,The Rooster Diner,8 S New Middletown Rd,Media,PA,19063.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
ZhYvIknXbB5P4dy6ZO-LoA,The Union House,19 E Union St,Burlington,NJ,8016.0,4.0,https://storage.googleapis.com/2024capstone51/photos/yVbKP0Jr21VC8eX0UbwhnA.jpg,New Content
-_mCgBtlEGbzbTsjnuXm3Q,Little Caesars Pizza,5207 Walnut St,Philadelphia,PA,19139.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
hH5J-JyOWUjDvCrXBwr2Wg,Mulrooney's Tavern,201 New Rd,Wilmington,DE,19805.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
p8XlrG4bn8zkEZBJTendLA,FoodChasers Kitchen,7852 Montgomery Ave,Elkins Park,PA,19027.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
usp2gEf_Y2Uf4bxIxET1_g,Geno's Steaks,1100 Pattison Ave,Philadelphia,PA,19148.0,1.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
27Za9Rl4nmXK6vfEf0Fv6A,Wawa,400 Nj-73,West Berlin,NJ,8009.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
knkbAti6oC4PFcxAMOHl1w,Dairy Queen,416 W Lincoln Hwy,Exton,PA,19341.0,1.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
ph54YN8EgbbDjJzW8agf2w,Wawa,"71 South Lakeview Dr, Ste A",Gibbsboro,NJ,8026.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
XbFRkhVgX3jggGxfAaZyuA,Wawa,3 N Macdade Blvd,Glenolden,PA,19036.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
HkMjKITEqy0-ekVmCEao0Q,Wawa,202 South State Rd,Upper Darby,PA,19082.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
peK2hGjbmMJOWlvAE59YPQ,Lefty's Irish Pub and Restaurant,1021 Market St,Marcus Hook,PA,19061.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
qrj59uv5by9NUCzLOpeSHQ,New Station Pizza 8,2206 W Hunting Park Ave,Philadelphia,PA,19140.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
_8QkK3WwGxNnn54Q1VTTcA,Leneghan's Crusader Inn,7412 Frankford Ave,Philadelphia,PA,19136.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
PQaHCaL-EUtWmTiejAQ30Q,Subway,2376 Street Rd,Bensalem,PA,19020.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
yU3PkQSwvgWU6pMfEBbmzQ,Bravo Seafood,3742 Germantown Ave,Philadelphia,PA,19140.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
nTTHx6yjubwMsClRSPimuA,Goldie,1601 N Front St,Philadelphia,PA,19122.0,4.5,https://storage.googleapis.com/2024capstone51/photos/3dSuX_6hcWyAYLGTmopd5w.jpg,New Content
LIhxh7smKaSnc0MxF9KAwQ,Swedeland Volunteer Fire Company,609 A St,Swedeland,PA,19406.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
timmWUfeZ0ES0-mGnY5E2g,Park Café,2510 W 5th St,Wilmington,DE,19805.0,5.0,https://storage.googleapis.com/2024capstone51/photos/E30RnO-uIYZkvD6L4mnecg.jpg,New Content
KO8GkU3J9W18hMR5Jn7t7g,Dunkin',257 Wilmington W. Chester Pike,Chadds Ford,PA,19317.0,4.0,https://storage.googleapis.com/2024capstone51/photos/bv_WPagtmDC4UgDyYzVFjQ.jpg,New Content
5CNmglbq_YAAbu7Fsy4PKw,Joey D's on Main,1100 E Ridge Pike,Norristown,PA,19401.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
7Bq927oiZRlEVMqQSNR0Lg,McDonald's,3137 N Broad St,Philadelphia,PA,19132.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Iyml-SRyWR_nY_r76wepRw,Old City District,231 Market St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
YfYmMthhVnn5mGUAYFnZZw,Avocado Fiesta Restaurant,134 E Park Ave,Merchantville,NJ,8109.0,5.0,https://storage.googleapis.com/2024capstone51/photos/ovKJDaE96chUdnIvPgja3Q.jpg,New Content
KyRjvo1p7pQlyRsGHKOUHg,Papa John's Pizza,222 Lantana Drive,Hockessin,DE,19707.0,3.0,https://storage.googleapis.com/2024capstone51/photos/JJ-5jzvpJbTmaOMHIJ687g.jpg,New Content
iCRYX4-coR7GYFtyy8qAnA,M&G Deli,100 S 60th St,Philadelphia,PA,19139.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
_ID5OUL42plmejjTAr-CzQ,Ajw Jamaican and American Food,4507 N Broad St,Philadelphia,PA,19140.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
QnAhrSePleZX_Tof5CR3hg,Checkers,1503 N. Dupont Hwy.,New Castle,DE,19720.0,2.0,https://storage.googleapis.com/2024capstone51/photos/-yjJAIJgeLqYvKtzyWsJ8g.jpg,New Content
Lm_X0V92JQuV20wDZLbj7A,Corrado's Pizza,351 W Schuylkill Rd,Pottstown,PA,19464.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
rvz1I1whB8zG_BH0TIMMow,Lil Sum Sum,1069 Germantown Ave,Philadelphia,PA,19123.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
VmseesakN--_oCxGz43m5Q,Catador Lounge,965 New York Ave,Trenton,NJ,8638.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
JdCQ3DPoKwSBjB0RcC6Q6A,Rita's Italian Ice,309 E Philadelphia Ave,Boyertown,PA,19512.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
jsEo_iMOgULB7w8zGfRJeA,Mokas Mediterranean Restaurant,3505 Lancaster Ave,Philadelphia,PA,19104.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
07LPxCT59Gwg57tmzQdirg,Quick & Quality,4836 Spruce St,Philadelphia,PA,19139.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
picPFi6JAQ6VDQUCOqftmQ,Pennsport Market & Deli,1425 E Moyamensing Ave,Philadelphia,PA,19147.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
YRxj9aCXRh-6VtglcNschg,Coffee Corner,Broadway & Market,Gloucester City,NJ,8030.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
MFidfzESn-oER7ve9mTX0g,The Great Wall,305 S Broadway,Camden,NJ,8103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
BFGaIlSqn-F-dtkSThC3Cg,Pike's Pub,455 2nd St Pike,Southampton,PA,18966.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
jsk68Xu_iNWn3oGP3BDyKg,Wawa,856 Mantua Pk,Woodbury Heights,NJ,8097.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
kujydgFuWhlyEE0gYF6VxA,China Kitchen,"240 Van Sciver Pkwy, Ste 2",Willingboro,NJ,8046.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Y7heoil4m3fGzu88Up8VXw,Sloc's Grille,1675 Pennington Rd,Ewing Township,NJ,8618.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
rDNXWP86KQj13D4aBT8YJQ,Philly Pretzel Factory,5022-24 City Ave,Philadelphia,PA,19131.0,1.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
oymDWfZeBZEuSLY0kAIbXw,Town & Country Golf Links,197 East Ave,Woodstown,NJ,8098.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
iAkvjDIcRmBsC5lZgqiSVw,Jimmy Davis Catering,943 South High St,West Chester,PA,19382.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
gWDeSVOZh8ThPMU2G9dAtg,Helen's Cafe and Gardens,450 Telegraph Rd,Alloway,NJ,8001.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
TB9Oi-HliFy7yycFFzvm9w,Taqueria Rojas,3616 Kirkwood Hwy,Wilmington,DE,19808.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
xByz2KVNOKmwBbHxabjsKQ,Larose Jazz Club,5531 Germantown Ave,Philadelphia,PA,19144.0,3.5,https://storage.googleapis.com/2024capstone51/photos/7f6qrYBvQ0m1y3GoDZQOwQ.jpg,New Content
4dlSOdSHVFhj9QGTjoPIbg,George's Fish & Fries,411 Township Line Rd,Abington,PA,19027.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
zQZTipbo2V0VAKUAemHc3A,Grab -N- Go Bagel & Deli,1469 Nottingham Way,Hamilton Township,NJ,8609.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
QNoDyRjQTmt2Pt1K4xHW3Q,Wade's,807 W Newport Pike,Wilmington,DE,19804.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
fdz-oygJtfawEhjar38pzQ,Dan Madrigale's Deli & Meats,4220 E Bristol Rd,Trevose,PA,19053.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
bFim0L7n2-ffAVPrFxeKFQ,Mario's Pizza,31 Marchwood Rd,Exton,PA,19341.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
l920q9aMfPWJ0Jq11rkfkQ,Chick-fil-A,301 White Horse Pike,Barrington,NJ,8007.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
OV2gDDTGX7ObyK6X1zrD7w,Wawa,720 South Church Rd,Mount Laurel,NJ,8054.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
JZC1rJ6UmpNteyWM5dsMxg,Black Pearl BBQ,42nd & Market St,Philadelphia,PA,19139.0,4.0,https://storage.googleapis.com/2024capstone51/photos/GfDK4ZVkqw_i1yzkeFsPYw.jpg,New Content
NvYuwaYrepK8eYvLXF9haQ,Opa Gyros Berlin,41 Clementon Rd,Berlin,NJ,8009.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
CZh7ag6mlr-4AMNkiEzHRg,Krispy Krunchy Chicken Pizza Grill,1504 Philadelphia Pike,Wilmington,DE,19809.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Etwxov_ZOhmwprmEPZHIcQ.jpg,New Content
TixHUGfL3corg4xYQBVtQg,Sun Island Bar-Bq & Jerk Jamaican Restaurant - Coming Soon,34 US-130,Burlington,NJ,8016.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
aQNDJ0WyuJZK-ZwkZqJq4g,Rays Market,307 North King St,Wilmington,DE,19801.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
z00F0RSAGimvSU9IrTevOw,McDonald's,3010 New Castle Ave,New Castle,DE,19720.0,1.0,https://storage.googleapis.com/2024capstone51/photos/oj1BZTVb_z4xcmHQENHGiQ.jpg,New Content
4E2hkk2vPvkQgTUUv3RG6w,Loch Nairn Golf Club,RR 1,Toughkenamon,PA,19374.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
TNhfrd9b7l7_vdFXwebNmg,Chasers,1874 Delmar Dr,Folcroft,PA,19032.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
VnAJnVpXHOIBdg6qFJBc3g,Nories Lunch Box,1600 Haddon Ave,Camden,NJ,8103.0,1.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
BEuGzy5gxtGyOEk8iwDfTg,Kaku Latin Food,3300 Memphis St,Philadelphia,PA,19134.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
An0Y9T29wX3QS7iSs1qteQ,Buenos Dias Cafe Restaurant,9 Church St,Lambertville,NJ,8530.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
lxuRSOi2RCW2yu0HT7GBEQ,Krispy Krunchy Chicken,3000 N Market St,Wilmington,DE,19802.0,4.0,https://storage.googleapis.com/2024capstone51/photos/nEvFqjAvRRA10hy_8ke2fA.jpg,New Content
qU_CC7nJ-rOfCusuapOW8g,Lucky Restaurant,810 W Girard Ave,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
7UFRDoDdwC3_Pt77FzaJfg,Brew Haha!,222 Delaware Ave,Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/9g9IshVEExNAG2YjBqR-ng.jpg,New Content
Nj3tEe9UtEa7SyGunl7Y6g,Fueling Station,"224 S Broad St, Fl 8",Philadelphia,PA,19102.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
b2yXT7DmVD-SL9S_LwCuYA,Akbar restaurant and Banquet Hall,3180 Grant Ave,Philadelphia,PA,19114.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
k_mIcCFvXWuN8I4ofCta3g,KFC,4001 N 5th St,Philadelphia,PA,19140.0,1.0,https://storage.googleapis.com/2024capstone51/photos/pj3fpMz1pr3DK_HKjo_CeQ.jpg,New Content
5M3AWxHBAJn6ET3AtBzmDw,Brazilian Pizza Philly,7518 Castor Ave,Philadelphia,PA,19152.0,4.0,https://storage.googleapis.com/2024capstone51/photos/xYkB0DtRVNf6HOsqztTvYQ.jpg,New Content
8IDxxgg33jWJ7IFDmZvjyQ,Carriage House Restaurant & Bar,943 S High St,West Chester,PA,19382.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
7uMwPg2lmF_KscKo9lFCwQ,American Express century and lounge,,Philadelphia,PA,19132.0,5.0,https://storage.googleapis.com/2024capstone51/photos/Yl4tOSnmz3p2T3OLYA25gg.jpg,New Content
Db-zoswXyyBz7CjXW12Dtg,Jamrock Kitchen,502 N 63rd St,Philadelphia,PA,19151.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
5tq8E5TtZi1eq3EbP42aWw,Wawa,195 Saxer Ave,Springfield,PA,19064.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
1ZafwEsM1pyE4z63SW81hw,Po-Po No 1 Chinese Restaurant,8 N Broad St,Trenton,NJ,8608.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
6ouCIWnJvZtckH_tWMyPOA,In and Out Express Food Market,808 S York Rd,Hatboro,PA,19040.0,5.0,https://storage.googleapis.com/2024capstone51/photos/8X7ahBEXhZUjTPirKmvqCQ.jpg,New Content
lK8ExfCP4xsmInhmhCFPew,Aloha Poke,26 High St E,Glassboro,NJ,8028.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
OfRbGvHn-nAnQMqNxiIpcA,Grilly Cheese,3306 Arch St,Philadelphia,PA,19104.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
2dVJ7R-3JMmu2v4DJYtBbw,Spring Mount Hotel,3 Main St,Schwenksville,PA,19473.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Wko0HNelt55ZIp3Dm3eD2g,Swiss Farms Store,600 Baltimore Pike,Springfield,PA,19064.0,3.5,https://storage.googleapis.com/2024capstone51/photos/2ZE59qhoJpB1VAWSo0KC4w.jpg,New Content
4oI4ikLPM6yDyw0QUrv53Q,Dunkin',5007 Bristol Pike,Bristol,PA,19007.0,2.5,https://storage.googleapis.com/2024capstone51/photos/wXyLs8pMOPVSdi8m4COy7w.jpg,New Content
X_X60vlWlPLWcW97LPrSjw,7-Eleven,1912 Liacouras Walk,Philadelphia,PA,19122.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
BtXwqcJq0xS607Hsq5Wq1A,Starbucks,132 Christiana Mall,Newark,DE,19702.0,2.0,https://storage.googleapis.com/2024capstone51/photos/q-wOnsTQhV777v22wdPtyg.jpg,New Content
GabL6KPmrPirzYWiQ9LtBg,Dunkin',5005 N Crescent Blvd,Pennsauken,NJ,8110.0,2.5,https://storage.googleapis.com/2024capstone51/photos/GHm51n8l-OdekjJTPCGuRg.jpg,New Content
dbfm8H0KQRrxT_QSXrQZ-A,Darnel’s Cakes,444 N 3rd St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
xr6tLZ6MMyBmOr8EGVAWQw,7-Eleven,1003 E Willow Grove Ave,Glenside,PA,19038.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
ht8lG0gs4-ddM7ap3wwIaA,Dunkin',1829 E Allegheny Ave,Philadelphia,PA,19134.0,2.5,https://storage.googleapis.com/2024capstone51/photos/5p1OCfTsIMNbopkDyt_AAg.jpg,New Content
E5QDrZPan50Rd7jWcaFyfg,Starbucks,48 West Rd,Newtown,PA,18940.0,4.0,https://storage.googleapis.com/2024capstone51/photos/UUiA1Myrg5pFqIGYo0kftg.jpg,New Content
0xmV6WSKyq0SFUa_uZKocw,Starbucks,1002 S Broad St,Philadelphia,PA,19146.0,3.5,https://storage.googleapis.com/2024capstone51/photos/FQRpUOE1Gzc1aZyaWtcpUQ.jpg,New Content
uKEZQ_j3B8kMd-ThoGZDYQ,Dunkin',6110 Woodland Ave,Philadelphia,PA,19142.0,1.5,https://storage.googleapis.com/2024capstone51/photos/z-wVSTSI8deCh-s1zIGj8g.jpg,New Content
bFQ4ikRVhPDHUyi6n5jLag,7-Eleven,316 W Cuthbert Blvd,Westmont,NJ,8108.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Zj191m1XJiv7u_7jQZlBeg,Reanimator Coffee,3118 Richmond St,Philadelphia,PA,19134.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
UoNpmrih4LnzGTZCqltIDQ,Amsterdam Coffee Bar,"5667 York Rd, Ste 7",New Hope,PA,18938.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
xf4hdY-izcbyzcYTOUy2Rg,Dunkin',1111 Route 322,Swedesboro,NJ,8085.0,1.0,https://storage.googleapis.com/2024capstone51/photos/sEYfXBYURPi8jZl_h5Uh1A.jpg,New Content
_BCDwsB-WFrFTzbOjbtavg,7-Eleven,2100 Pennington Rd,Trenton,NJ,8638.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
2GligoW65tr0PY0NE72WSQ,Endgrain Coffee Roasters,13 Fern Ave,Collingswood,NJ,8108.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
W3XUQEn7v84t_6uz829ATw,Dunkin',9900 Frankford Ave,Philadelphia,PA,19114.0,3.5,https://storage.googleapis.com/2024capstone51/photos/5ormJz0fAsqFIoSMb9W4Pg.jpg,New Content
bDgmtVzsDOE0hhX0q8YAKQ,Speedway,1295 Hurffville Rd,Deptford Twp,NJ,8096.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
ol6Z_mQyAEKI3bW4Cd01sA,7-Eleven,917 Filbert Ave,Philadelphia,PA,19107.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
VjDJV7FrrgRnOauV86NTYw,Starbucks,1735 Sumneytown Pike,Landsdale,PA,19446.0,3.5,https://storage.googleapis.com/2024capstone51/photos/EQqC7ZbOh6jXeQPSvP7S5A.jpg,New Content
D-Up4cSxOOnmzowXfkI4Fw,Dunkin',275 Parkway Avenue,Trenton,NJ,8618.0,2.0,https://storage.googleapis.com/2024capstone51/photos/X9PTTTfPCWclcHAptQlthQ.jpg,New Content
FVcIeaJY8vTnt9AksAVFaw,Dunkin',2015 Rte 322,Woolwich Township,NJ,8085.0,2.5,https://storage.googleapis.com/2024capstone51/photos/BAuE81LkQAlvcmG3Y-ULyg.jpg,New Content
Iy5NjdEmvreKhE43k5nV1g,7-Eleven,"1835 Arch St, Space B",Philadelphia,PA,19103.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
_birKQtizyWql9P14Vw8aA,Eastampton Nutrition,"1307 Woodlane Rd, Ste 8",Eastampton Township,NJ,8060.0,4.0,https://storage.googleapis.com/2024capstone51/photos/3pFGlWnB8GeFDnClozM99g.jpg,New Content
b_NJFKY3vWv4VC8fPSGO1g,Quick Chek,1100 South Olden Ave,Trenton,NJ,8610.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
4g5Jkyj-bJdFuo7PkMhO_Q,Starbucks,1050 Brandywine Pkwy,Wilmington,DE,19803.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
fwsPPYt0By1ivuXSXv3wlg,Dunkin',5272 Frankford Ave,Philadelphia,PA,19124.0,3.0,https://storage.googleapis.com/2024capstone51/photos/vZ2KAlYTf2hPQjrvZwPNUA.jpg,New Content
t4Wdgfto05xRBd_ggd5T7g,Dunkin',1159 Veterans Highway,Bristol,PA,19007.0,1.0,https://storage.googleapis.com/2024capstone51/photos/zYEFocFqKLplC1fhyyNDDA.jpg,New Content
HgfwFlwjBpP3uGAFMKFXeg,7-Eleven,143 W Eagle Rd,Havertown,PA,19083.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
jv2Wc3-j8Q225eRgq2JLvA,7-Eleven,501 Church Ln,Yeadon,PA,19050.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
6BYBoDOsxYQMTHFTD3L1mQ,Dunkin',100 Springside Rancocas Rd,Westampton,NJ,8060.0,2.0,https://storage.googleapis.com/2024capstone51/photos/oTsA93hKoFlrgdYdDbpMXw.jpg,New Content
6tgrhfz8XsTH2ItEShoohA,Starbucks,8000 Essington Ave,Philadelphia,PA,19153.0,3.0,https://storage.googleapis.com/2024capstone51/photos/Aheo_6pIcLMyGbl0vntveA.jpg,New Content
WQu3uaCOoBsJFCrv-RvBNg,Dunkin',1 Circle Dr,Zieglerville,PA,19492.0,1.0,https://storage.googleapis.com/2024capstone51/photos/yNtl_e1kf8UXhE34_lxsew.jpg,New Content
GvlQw5zpaCLBY0pW4pm4_A,Tiger Sugar,6201 N Front St,Philadelphia,PA,19120.0,4.5,https://storage.googleapis.com/2024capstone51/photos/WjFK0YNh8cRGw-nxXrJReQ.jpg,New Content
jcwBfwL68BgGSlKf1t0yNA,Spices & Such,875 Main St,Pennsburg,PA,18073.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
36rXK3hy6OR0k-tMBf1Ltw,Starbucks,1 S 15th St,Philadelphia,PA,19102.0,1.5,https://storage.googleapis.com/2024capstone51/photos/j2nGjO-RPJmPCeIozAHCvQ.jpg,New Content
Px-U9DtzGY3sU6YvAt428Q,Barnes & Noble @ Temple University Law School,1700 North Broad St,Philadelphia,PA,19121.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
JgvV_xEGu32N1qWe0bEGow,The Tricycle Cafe & Bikes,1 Station Ave,Conshohocken,PA,19428.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
skzs_McPObYVqUUzXK-E7A,Philadelphia Provision,75 S White Horse Pike,Stratford,NJ,8084.0,3.5,https://storage.googleapis.com/2024capstone51/photos/ko4o7MhcwQwTm1mU2hX_pQ.jpg,New Content
xYiFhIxwluJ_qYIyScWufA,Dunkin',1500 Market Street Concourse,Philadelphia,PA,19102.0,2.0,https://storage.googleapis.com/2024capstone51/photos/YCm2IfJFdaJBM7AEAvVjVg.jpg,New Content
hDpXh2boLl6JCP3pt-XupQ,Paris Baguette,6201 N Front St,Philadelphia,PA,19120.0,3.5,https://storage.googleapis.com/2024capstone51/photos/flLeMKlZCdwmla_kFiwWqw.jpg,New Content
0-fNOKL8IQBVe97Xx593KA,Sunrise Cafe And Bake Shop,816 DeKalb St,Bridgeport,PA,19405.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
WzMfMJKOpN0j21DvXC-g6Q,7-Eleven,100 S Sycamore St,Newtown,PA,18940.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
L0sPQtAKX2V8HDCw5Yn9UA,Dunkin',1301 Bristol Pike,Bensalem,PA,19020.0,3.5,https://storage.googleapis.com/2024capstone51/photos/S-74tsfBb9FD2uy5mdzqpw.jpg,New Content
ca84zCcwO52EgYChKTseLw,Dunkin',2043 Rte 130,Florence,NJ,8518.0,2.5,https://storage.googleapis.com/2024capstone51/photos/KxnqdlCS1WNnvQeTT051WQ.jpg,New Content
6fJcHm3dNTBILsa646nZBQ,Dunkin',1901 Deptford Center Rd,Deptford,NJ,8096.0,4.0,https://storage.googleapis.com/2024capstone51/photos/08IEbf8nb3djdOgK9QDAEw.jpg,New Content
8xV1PeAKQ64uJUTrqqe34g,The Coffee Scoop,189470000 Plumstead,Pipersville,PA,18947.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
