business_id,name,address,city,state,postal_code,stars,hyperlink
ifxbWY0iuTey-YtC2-p-ow,Trail's End Cafe At Cynwyd Station,375 Conshohocken State Rd,Bala Cynwyd,PA,19004.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
mJ_THREGbgGRWshvtQ-AVQ,The ChopHouse,4 Lakeview Dr S,Gibbsboro,NJ,8026.0,4.0,https://storage.googleapis.com/2024capstone51/photos/96hQAqzfrj1XkXG9pcS43A.jpg
X44Iybs0cSacmUtPW0S7wg,Star of India Restaurant,155 W Gay St,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
zZo62mlKnFgerNx1pXq7Ng,Cherry Street Tavern,129 N 22nd St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
gWV1k7XO9DSAodAlanESFA,San Miguelito Mexican Cuisine,2654 S Sixth St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
YUSbJUwcQrfD_M9W2_DD8Q,Tiramisu,720 Lancaster Ave,Berwyn,PA,19312.0,4.0,https://storage.googleapis.com/2024capstone51/photos/NKlZ_eVP0uBNMbC_CeyxkA.jpg
kBJ0tVGtF8x4L_DRQiPwUw,Two Stones Pub,843 E Baltimore Pike,Kennett Square,PA,19348.0,4.0,https://storage.googleapis.com/2024capstone51/photos/1eHm_8bzJNAAXaq69gTBJQ.jpg
Tc6WQPgMCdRQjUUKQH7vLw,Kung Fu Restaurant,33 N Main St,Doylestown,PA,18901.0,4.0,https://storage.googleapis.com/2024capstone51/photos/VIemqB6S7tOBRpxZm82UXA.jpg
ZtjQub4hsEbltiofZyllRA,Moju's Family Pizzeria,2501 E Westmoreland St,Philadelphia,PA,19134.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
1pp0D12fv1aObregTlkArg,Mount Masala,300 White Horse Rd,Voorhees Township,NJ,8043.0,4.5,https://storage.googleapis.com/2024capstone51/photos/JvTLt5OYSSO8vIRptkfG8g.jpg
51Fo_uY52A5oaI8YTHU5yg,Trolley Square Oyster House,1707 Delaware Ave,Wilmington,DE,19806.0,4.0,https://storage.googleapis.com/2024capstone51/photos/veWoa6ea7qvUAsRoJIdKZw.jpg
EsHSmxdLpBpU2bcN_V61zw,Umai Japanese Restaurant,220 Pennbrook Pkwy,Lansdale,PA,19446.0,4.5,https://storage.googleapis.com/2024capstone51/photos/sJb6fN-66OTPGEaefsRl0Q.jpg
lU3MLkKLUNpuHUblXx3dnA,Johnny G's Famous Pizzas & Tomato Pies,808 2nd  Street Pike,Southampton,PA,18966.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
pmuErkYawbYttiGdmuzxTQ,Frankie's Fellini Cafe,678 Lancaster Ave,Berwyn,PA,19312.0,4.0,https://storage.googleapis.com/2024capstone51/photos/kQqIyIfQ5PJv1xc_eSrVtA.jpg
KiUa4mgYeMGXT6dwiDp04A,Frida Cantina,1000 Wolf St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/qTNzu4yvdlSgsST5-VH4kA.jpg
jUOhse36Yw56KXxGmva2Ug,Moonshine Philly,1825 E Moyamensing Ave,Philadelphia,PA,19148.0,4.0,https://storage.googleapis.com/2024capstone51/photos/bIgueFWynF6-sOH4FNv8qw.jpg
qusUFFrMRrkGVoOlz3lcYA,Pizza Yeah,360 N Oxford Valley Rd,Langhorne,PA,19047.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
5c-iWlhkP5wtgUyGle6DGg,Freddy's Frozen Custard & Steakburgers,2084 Sproul Rd,Broomall,PA,19008.0,4.0,https://storage.googleapis.com/2024capstone51/photos/tRArc8TTI3vu8Uu5JADNUQ.jpg
GABa_C0I4PTTa_-aLUo0aQ,Spicy Affair,1427 Kings Hwy,Swedesboro,NJ,8085.0,4.0,https://storage.googleapis.com/2024capstone51/photos/SGM79k0LuzoxPHSJRS1Qag.jpg
awSZqU77djiQH4Ms8qIsLw,El Chapin,802 Lamberton St,Trenton,NJ,8611.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
hL76rhaLE86ZJvZBuMeb6Q,Yanako,4345 Main St,Philadelphia,PA,19127.0,4.0,https://storage.googleapis.com/2024capstone51/photos/7-WLneZxuRS3FNRJtdgSjA.jpg
fOuWUIupxZlE5TQp9T_84A,Cafe Antonio,107 E Trenton Ave,Morrisville,PA,19067.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZT1w2sC72Dpf8qvciS93BQ.jpg
S-wq2G1-I957fvIxGf5O9g,Jeppy's Pizzeria 2,448 Whitehorse Mercerville Rd,Hamilton Township,NJ,8610.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
OGAyP5gDzvdqeDNXE9vvbQ,Kumo Asian Bistro,"1460 Bethlehem Pike, Ste 200",North Wales,PA,19454.0,4.0,https://storage.googleapis.com/2024capstone51/photos/wQboSxHGX8_XBt-kIcXlbg.jpg
Zl4BvNKs-_Vv5Hxtlb8YXQ,Dad's Deli & Catering,135 N Maple Ave,Marlton,NJ,8053.0,4.5,https://storage.googleapis.com/2024capstone51/photos/V6TpjhKkJ86B4QQP_H-t6A.jpg
Ou6pms6hLsqi6ya6r4sOYA,Tony's Pizza City,"901 E Willow Grove Ave, Ste A",Wyndmoor,PA,19038.0,4.5,https://storage.googleapis.com/2024capstone51/photos/DinqQsWAAN0xElihRWesVw.jpg
sy7uEcDtctaeYqD7HGrPCg,Casablanca Moroccan Restaurant,4010 N Dupont Hwy,New Castle,DE,19720.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Xi20-BnwsAgkaWf5iAqjAQ.jpg
-HSWvV_IvXtMFzApwjF6YQ,The Perky,400 Brower Ave,Phoenixville,PA,19460.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZWU7itOveGwAUwbMvg_gmA.jpg
4PyqPHAiFopyZZlLcLQuVg,Doliva Evoo Pizza & Grill ,1009 N Bodine St,Philadelphia,PA,19123.0,4.5,https://storage.googleapis.com/2024capstone51/photos/CmqTPctr5w64LEPZBxiHAw.jpg
oGMwCmV1EQZgCdylAbK9ow,Rex at the Royal,1524 S St,Philadelphia,PA,19146.0,4.5,https://storage.googleapis.com/2024capstone51/photos/-UJVu6pVq8XyXRjcM0Ksgw.jpg
4zmaWmJx_24wjqE8px3uXA,Aunt Berta's Kitchen,639 White Horse Pike,Haddon Township,NJ,8107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/4jYHJ5pfa5Ezqhv_z2WicA.jpg
hdtnpHXn-iIFTzPLvoOK0Q,The Dutch,1527 S 4th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ngpY3xOK53PbzRAYeDgD2g.jpg
Mfvk9uEEhdCqj8S2u7dWgQ,Seasons 52,"2000 Rte 38, Ste 1145",Cherry Hill,NJ,8002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ANDD9RCKIY8i5ofqCSl_BA.jpg
QMLHno9jjx7BRizSmogyPw,Argana Tree Restaurant,620 Greenwood Ave,Jenkintown,PA,19046.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Y96VN1xsQXvRuj8diq4rww.jpg
WMkiheTT-8kRslImVLWMVw,Standard Tap,901 N 2nd St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JIcgtPiJi94usRBzKFlSog.jpg
_fzA40hhWhJ7dzQrvxIgmA,Delaney's Soul Food,407 Church Ln,Yeadon,PA,19050.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
_cb1Vg1NIWry8UA0jyuXnQ,Cheng Du,82 E Lancaster Ave,Paoli,PA,19301.0,4.0,https://storage.googleapis.com/2024capstone51/photos/HKef6nBwOJFXhW6iqeCY9w.jpg
Cdf1-VQAUrp5hlT-rZzc5w,Soltane Cafe,138 Bridge St,Phoenixville,PA,19460.0,4.5,https://storage.googleapis.com/2024capstone51/photos/-gfVhmux-qhT7yEmD9sJAQ.jpg
9pZmSROeqgaz9M95_O1zvg,DiBartolo Bakery,667 Haddon Ave,Collingswood,NJ,8108.0,4.0,https://storage.googleapis.com/2024capstone51/photos/rlihzxd6djxg23OtOFGGYA.jpg
M5E6ERJG4hEx6PnIlNO58Q,Lou's Sandwich Shop,414 E Main St,Norristown,PA,19401.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Hn0rQBFGjmXV_BUi5Pgm1Q.jpg
uWJx0gRuynGEjgRtxUu-dw,Passero's Coffee Roasters,834 Chestnut St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/FEWiduPC0681YpAjIDy0rw.jpg
1FCxJuEH_3tmxUDVPv1qfw,Poe's Sandwich Joint,1710 N 5th St,Philadelphia,PA,19122.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ahhmsqupbE2Q3TwrJlTcHQ.jpg
WIYMl1aBJpCS1ed1e53GGw,Masala Kitchen: Kati Rolls & Platters,2004 Chestnut St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/NA9pjs_b_WqseJwSnXcq6w.jpg
qLIb2QTmlj0WWBV5klE6hA,Chive Cafe,74 N Main St,Lambertville,NJ,8530.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Ns9GtcSswFjEii1OE77Vmg.jpg
SOthFmZo46P9Jnbzgzn0pA,Cosmos Restaurant & Bar,980 Trenton Rd,Fairless Hills,PA,19030.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
NUExM8_IQMh1csfeWs3PyQ,Hi Kori,1016 Race St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/7ZD_j0bPHblyyGDodnC-2A.jpg
fBnki9kkjTfepj0HPiUMGQ,Pudge's Steaks & Hoagies,1510 Dekalb Pike,Blue Bell,PA,19422.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ezpBG-clJnkHnCsWmLE6nA.jpg
FFKLPxNOHF8xMV8jSVfO1g,Bravo Pho,1635 Haines Rd,Levittown,PA,19055.0,4.0,https://storage.googleapis.com/2024capstone51/photos/kzk7ABJKv2OXXU7Fv7kdZQ.jpg
waafKhA-LtJSZXlECyfEXw,New York Gyro Halal Food Cart,SE Corner Of 11th St And Walnut St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
44Xh-IjWDSn7XTw1hzO50g,Dutch Eating Place,1136 Arch St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/6kG0h7jpG966Xt_kJbYCNQ.jpg
QOMipQ_Xd2ISvO0MvAS_xQ,Gaudiello's Italian Hoagies,29A Trolley Sq,Wilmington,DE,19806.0,4.5,https://storage.googleapis.com/2024capstone51/photos/NPZNQobKVfKV0mIxWJ32kA.jpg
tqCDj8b0lcRfhLMP9iZ3FA,Pho Now,3911 W Lincoln Hwy,Downingtown,PA,19335.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Z2LoGz5SYL92XuHkAMM5Aw.jpg
f0xvxhU8xH5CzvS03L1PBA,Kennett Brewing Company,"109 S Broad St, Ste 2",Kennett Square,PA,19348.0,4.5,https://storage.googleapis.com/2024capstone51/photos/mzbS-KrK5vSQHJAlXlN36g.jpg
BonnUxyWs1ymbFASgmJ5Qg,Philly Cheesesteaks,676 Lancaster Ave,Berwyn,PA,19312.0,4.5,https://storage.googleapis.com/2024capstone51/photos/jvZYthi9XkFdfoci2OiGFQ.jpg
XPO4VKjYa-W7SSvQqFRubg,Vitale's Italian Bistro,942 9th St,Gloucester City,NJ,8030.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
wx3W6sRXMC1IPWRaw4Z2EA,Roast Coffee Company,"200 Tuckerton Rd, Ste 25",Medford,NJ,8055.0,4.5,https://storage.googleapis.com/2024capstone51/photos/jNAUGPn7GRS9dEBb5atfsg.jpg
dG-gZOWzn8iO1Rvv_fbXxA,Silk City Diner & Lounge,435 Spring Garden St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/vGpbMZG6rvp1UD-IOxUr3g.jpg
bgHVKRpZ6xotlAuw9VSLZQ,Pret A Manger,2955 Market St,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/3qkW3-91uEqWL2hD6Dy0LQ.jpg
h1VtfwRJ-xKTrDfy1Ql7Gg,Nook and Kranny Kafe 2,"3140 Ridge Pike, Ste 17",Eagleville,PA,19403.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
scotX4dcVT8Co0Nyy1pDYA,Iron Abbey Gastro Pub,680 N Easton Rd,Horsham,PA,19044.0,4.0,https://storage.googleapis.com/2024capstone51/photos/AHNFLMlrKjp7_5sQukFdug.jpg
NZ1lZIb10-6AbftpygLwMQ,Jules Thin Crust,149 W Lancaster Ave,Ardmore,PA,19003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/WjaS-XH9JaPR50W5aIQa0A.jpg
pNf55jk_wLt8KO6yuz70MA,Wawa,518-520 South 2nd St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
5AGVyIa1_XVUqXGbQXRmiQ,Heritage,914 N 2nd St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/xHklEfGR4OpQJIZzjUrUyA.jpg
eG-KHi6w8Dg8qcX_VMjUFQ,Sunday's Deli & Restaurant,140 E Broad St,Quakertown,PA,18951.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
sKDqswbR_bwxLueSOHqqNA,Taste of Szechuan,2091 Marlton Pike E,Cherry Hill,NJ,8003.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Rm6rIPV3fZo6pfOU8Dze4w.jpg
fzBtjQirjh3y9DSxgQPJrA,The Pelican Restaurant,508 Hurffville Crosskeys Rd,Sewell,NJ,8080.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QwKi0sa8pqGWFByYfLkqCw.jpg
2JdCmdTOWBvf-DQ2xaVpJQ,Bonu Cafe Express,320 E Lincoln Hwy,Exton,PA,19341.0,4.5,https://storage.googleapis.com/2024capstone51/photos/SSpQhY2Q7DC8n25iNwUrXg.jpg
u5_y_iOUMjbvqSwWXIx-5A,La Famiglia Ristorante,8 S Front St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/znXb70CMTmfqdwD8W09vbw.jpg
b74QZznVHAgdQBveV7Q0sw,Speranza Wood-Fired Italian Kitchen,158 Broadway,Westville,NJ,8093.0,4.0,https://storage.googleapis.com/2024capstone51/photos/TpmHw8AoogdlokzyiwyIFQ.jpg
qC8Whdafj7-DQ29b7Rlcdw,Burrito Bandido,227 N Maryland Ave,Wilmington,DE,19804.0,4.5,https://storage.googleapis.com/2024capstone51/photos/jOzxPiRo0lHF_OJyrRML2A.jpg
HLYdtUB81Pig_uP9LRuq_Q,Jesse's Barbecue & Local Market,98 N County Line Rd,Souderton,PA,18964.0,4.5,https://storage.googleapis.com/2024capstone51/photos/dXkEeArfWsbEK2uFgu-vkQ.jpg
dMICIsutjLi0FOzgduuvug,Umi Japanese Cuisine,11 N White Horse Pike,Somerdale,NJ,8083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
smJmkoRsklJj5ZoxK--wpg,Anna's Sandwich Shop,303 Sutton Ave,Folsom,PA,19033.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
16_XLBPwFgAzbKqjIVF6_g,Rustic Grille,"519 Stokes Rd, Ste A",Medford,NJ,8055.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
IAXAu0klbfFxrvv3HiJoww,El Tio Mexican Restaurant,680 Lancaster Ave,Berwyn,PA,19312.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
FIDLmYEuCtSj_rc8lqaKFw,Saffron Patch - Authentic Indian Restaurant,1849 Wolf St,Philadelphia,PA,19145.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
xEzEJd-ECXOlIhEw7p-j-Q,Neris Cafe And Mexican Grill,122 N Delsea Dr,Clayton,NJ,8312.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
eEMqe1vC53vu3bkBSkekSw,Jem Restaurant,2931 Swede Rd,East Norriton,PA,19401.0,4.0,https://storage.googleapis.com/2024capstone51/photos/L7FsJ74oZTmSC-fAVtVuVg.jpg
CjNgviOrZCvbrewoR7_SgA,Cafe Americana,"350 Scarlett Rd, Ste 19",Kennett Square,PA,19348.0,4.5,https://storage.googleapis.com/2024capstone51/photos/5RdWcWjcWsSzccrvQAoG3g.jpg
U3saPC_3AAzX4PgAKmvKrw,Red Star Pizza,1805 Rte 206,Southampton,NJ,8088.0,4.0,https://storage.googleapis.com/2024capstone51/photos/n0VY9U18wh0RBN0V4NA2ag.jpg
Of3xjnH-jwwfZule44ihOg,Chiangmai,108 Fayette St,Conshohocken,PA,19428.0,4.0,https://storage.googleapis.com/2024capstone51/photos/6n-pW_RJsi68nsBtE9TXnw.jpg
QTjtz-bfm8Yrrv6t0PP0FQ,Knockbox Cafe,405 S 45th St,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jsvA0uny8qt0YgQeLchLRA.jpg
WFBBo5k07bLqHRB2vGIFeA,El Primo Plaza,2846 Street Rd,Bensalem,PA,19020.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Jyh16p7IGKs3z62IJR4MPw,Gagan Palace Indian Restaurant,33 S White Horse Pike,Stratford,NJ,8084.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
LR4aKXyxN-a8WTgQ1o9hBA,Bistro at Cherry Hill,"2000 Route 38, Ste 514",Cherry Hill,NJ,8002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/qIfvg6MzZdesuZlgKkrepg.jpg
35daPBS3dPsDysGQx-K13A,Diane's Sidewalk Deli,500 Chesterbrook Blvd,Chesterbrook,PA,19087.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Sta8MzuLQAMEiGn0DQaXvg,Biryani City,3140 W Ridge Pike,Norristown,PA,19403.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ssKnp-o8rjNqSpkFWq0IlQ.jpg
6EQOOALEY_zAr73Ru8lrOw,Filippo's Pizzeria & Grill,253 High St E,Glassboro,NJ,8028.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
d5Y7OymSQPP928ipnr2lwA,Jules Thin Crust,114 E Lancaster Ave,Wayne,PA,19087.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
O1kxISHZDJj55d4G2Xoevg,Harvest Seasonal Grill - Moorestown,400 NJ-38,Moorestown,NJ,8057.0,4.0,https://storage.googleapis.com/2024capstone51/photos/MWuqhlKX8wOy1jwMmsJfvQ.jpg
QcMIUKZr9s6LFy7jsDvNVw,Brandywine Prime,1617 Baltimore Pike,Chadds Ford,PA,19317.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ABeW6PPpVKjXwB1JVc_elw.jpg
FzlwYkW9HzZ2PFDxxpcfew,Trios Tomato Pie,402 N Easton Rd,Glenside,PA,19038.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jO1aOZ_jcGjIWr1MRZdypg.jpg
oS7fj-kiuiGF5ZbGLqh0UA,Francesca's Pizza,127 Ark Rd,Mount Laurel,NJ,8054.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
4z0Tn9Vx_JvB2n3WGGWKuQ,PokeOno,103 Fayette St,Conshohocken,PA,19428.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
k_43W3zbbEuvYuLZviSJKA,&pizza - UPenn,3925 Walnut St,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0FbaGWrR51CntD28PcVzaw.jpg
Lb2IksLafq3ay-Rxoq80Vw,Station Tap,4201 Ferne Blvd,Drexel Hill,PA,19026.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
UMHuKs1sO-wq3XqKaejXeA,Miss Rachel's Pantry,1938 S Chadwick St,Philadelphia,PA,19145.0,5.0,https://storage.googleapis.com/2024capstone51/photos/nEuQvpFzuQwP92ZAi1RTGQ.jpg
6YpNFW5lwEkNtAICp0fwZA,Taco Mar,122 E Gay St,West Chester,PA,19382.0,4.5,https://storage.googleapis.com/2024capstone51/photos/rcP-i5e5WUCqkBsJYcXdWw.jpg
jOgXXZdODiH-drcJYZkDnA,Trattoria Moma,7131 Germantown Ave,Philadelphia,PA,19119.0,4.5,https://storage.googleapis.com/2024capstone51/photos/k8Xg_Izx8VwxtuWcvf1jCA.jpg
byIV7Y_5kTBk2H3qPzuDsw,Fratelli's Italian Restaurant,1414 Rt 130 N,Burlington,NJ,8016.0,4.0,https://storage.googleapis.com/2024capstone51/photos/7qUMexRARSeASX83OmU0UA.jpg
EreYgrQPuR7Sk_FKeZZg9g,Talula's Daily,208 W Washington Square,Philadelphia,PA,19106.0,4.5,https://storage.googleapis.com/2024capstone51/photos/NivhXunHLGGeUvTO49pD_g.jpg
AFEwa61sgl1s64MwfSaA_w,La Strada Italian Restaurant,2519 Huntingdon Pike,Huntingdon Valley,PA,19006.0,4.5,https://storage.googleapis.com/2024capstone51/photos/sbAvnl2SayLhTQMFRvARQw.jpg
s5XPPOv9_fsRvSU95K3iIw,The Borough Pub,1800 Farragut Ave,Bristol,PA,19007.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
WNqqyUtEmrqCBEHNV9sj5Q,Marcello's Coal Fired Restaurant & Pizza,206 Farnsworth Ave,Bordentown,NJ,8505.0,4.0,https://storage.googleapis.com/2024capstone51/photos/uFvhhyWd99wrrxkNrorRHw.jpg
xJcdxxhxNSjyIWHkpGN7Jg,Lighthouse Jamaican Restaurant,1975 N Olden Ave,Ewing Township,NJ,8618.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
WNjgS5H-64kIprMOPnVkaQ,Koy Restaurant,"391 Wilmington West Chester Pike, Ste 5&6",Glen Mills,PA,19342.0,4.5,https://storage.googleapis.com/2024capstone51/photos/eHnULXxCXSnJj48DRndSyw.jpg
wTCA2ZJsssbOCjG0h0ZiGg,Redcrest Fried Chicken,1525 S 11th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/5XdPWX5DAFZaHXW8JjsVgA.jpg
Ofm7soBEOvHPk3kDDmNOQg,Ra's Very Eatery,"1825 S Limekiln Pike, Ste 6",Dresher,PA,19025.0,4.5,https://storage.googleapis.com/2024capstone51/photos/syL8Y1OJb_aiA0k_cz5lnw.jpg
JVDHxMnKjif8XdXVFWiClg,Dizengoff,1625 Sansom St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/kjGGwWP8cGfKakHsYKh7Pw.jpg
ZhAPdzBxhvvNInbhEPZ6jw,KAMI Philadelphia,"3233 Arch St, #3299",Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/xSGevJcwGSnNu3o2I6RyJQ.jpg
BryQISFnkCdcJET-tpAx3w,Isot Mediterranean Cuisine,622 S 6th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/GLMKo64MxSLV8u2BrhOOEw.jpg
jt1TfLJQN20aoVskD_8DuQ,"Angelino's Restaurant, Fairmount- Philadelphia",849 N 25th St,Philadelphia,PA,19130.0,4.0,https://storage.googleapis.com/2024capstone51/photos/3lrTYCWV5t8Er99SxcOVpw.jpg
FIweOxvfz1aSgXqs2X-pqw,Sangkee Asian Kitchen,1333 W Cheltenham Ave,Elkins Park,PA,19027.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ikNLa-URXEgXRkkf7F9QFQ.jpg
CyZrPCmQqMbXdD6SX02f6w,Jerry's Kitchen,33RD And Arch St,Philadelphia,PA,19104.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Ww2sZ1HD8Qx9u7Odx265Og.jpg
HcddEbhaQ3wgyEFoEZSeGQ,Tamarind,117 S St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/6wGxVbnywrnmDq2F1_pFqA.jpg
rwXt22GSlrb5f5zawjrr8w,Biryani Bowl,1100 N Broad St,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/5UiwJ5e9gHnV2V3YLvncCQ.jpg
VvqYQ98FjO0iYpKHgu91fw,Jules Thin Crust,816 Old York Rd,Jenkintown,PA,19046.0,4.0,https://storage.googleapis.com/2024capstone51/photos/PWURxQJeW70VC-2ZltNJUA.jpg
3UBG2rwjgP-6ifTAuKl3Gg,Steap and Grind,1619 Frankford Ave,Philadelphia,PA,19125.0,4.0,https://storage.googleapis.com/2024capstone51/photos/6apeSFoIk3OeGk7jn-k67Q.jpg
33H6Y61ILE1JR9pu4wyYgw,Viggiano's Italian Restaurant,16 E 1st Ave,Conshohocken,PA,19428.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
DLw6aby6Gae38mokNp4XiA,The Social Downingtown,541 W Lancaster Ave,Downingtown,PA,19335.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
5zOerMs6PXlm6sWrvMepRQ,JB Bakery,712 S High St,Burlington,NJ,8016.0,4.0,https://storage.googleapis.com/2024capstone51/photos/bwyvneZBEx3OacvKpqg1-A.jpg
5K32Jy_YwW300mAdYK_Zdg,Pho 75,823 Adams Ave,Philadelphia,PA,19124.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
A19aqMW-GfPd-8YXQJtbog,Ripplewood Whiskey & Craft,29 East Lancaster Ave,Ardmore,PA,19003.0,4.5,https://storage.googleapis.com/2024capstone51/photos/LOJEBv8D83KeFrbBhWzadw.jpg
hNlvlGJsTXLJxeJ4RPsaeA,Alamodak Restaurant and Hookah Lounge,161 Cecil B Moore Ave,Philadelphia,PA,19122.0,4.0,https://storage.googleapis.com/2024capstone51/photos/7n8qENvFY5sLxV_4N5U2BA.jpg
BOkb2KSoulLwsoBmCWpndg,The Foodery,325 Bridge St,Phoenixville,PA,19460.0,4.0,https://storage.googleapis.com/2024capstone51/photos/WK7Zxq_ZygZrWQOsNRqJhg.jpg
bIGFd99r3iUNB0xshlZ5Sw,Pumpkin,1713 South St,Philadelphia,PA,19146.0,4.0,https://storage.googleapis.com/2024capstone51/photos/zzStXNmJsWdEZgXlo5WDnw.jpg
JcVEMcSdNJA-qJClXqsTqA,Uno Pizzeria & Grill,3910 West Chester Pike,Newtown Square,PA,19073.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZTNMCcxSYFqxHWEfRQJyJg.jpg
R-RR6V5iBh0S97-xbrgLig,Jersey Mike's Subs,1624 Nixon Dr,Moorestown,NJ,8057.0,4.0,https://storage.googleapis.com/2024capstone51/photos/SJUKN4mu_PeDQZHkmsXJOw.jpg
617w8MQE3z1szmLvs0WfCw,Bar Bombón,133 S 18th St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/GOcjmB0c59XoQa0pYwXBZg.jpg
G7ey4UkCIKojEcNRxHvjjQ,Lovebird,247 N Sycamore St,Newtown,PA,18940.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
NBlkPfVZHL0YoM3Y0zYk3Q,Zaika Kabab & Curry,8333 Bristol Pike,Levittown,PA,19057.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
